iter	Logloss
368	0.5230614536
369	0.5230183168
370	0.5230141454
371	0.5229770014
372	0.522942867
373	0.522900653
374	0.5228851389
375	0.5228404621
376	0.5227814843
377	0.5227297319
378	0.5226619237
379	0.5226298825
380	0.5225881612
381	0.5225405789
382	0.5224672239
383	0.5224281396
384	0.5224084261
385	0.5223544863
386	0.5223282954
387	0.5222990617
388	0.5222631523
389	0.5222219806
390	0.5221534266
391	0.5221265947
392	0.5220811619
393	0.5220777732
394	0.5220244801
395	0.5220083016
396	0.5219825702
397	0.5219556171
398	0.5219100049
399	0.5218781467
400	0.5218621752
401	0.5218122364
402	0.5217578429
403	0.5217112203
404	0.5216741523
405	0.5216645947
406	0.521633415
407	0.5215733917
408	0.5215292935
409	0.5214777609
410	0.5214315298
411	0.5214285468
412	0.521388855
413	0.5213573044
414	0.5213124143
415	0.5212765224
416	0.5212239526
417	0.5211570606
418	0.521129865
419	0.521055627
420	0.5210124549
421	0.520992285
422	0.5209892476
423	0.5209363234
424	0.5208690965
425	0.5208190635
426	0.5207591385
427	0.520736015
428	0.5207128838
429	0.5206497058
430	0.5206317905
431	0.520549932
432	0.5205180928
433	0.5204823275
434	0.5204525884
435	0.5204140226
436	0.52036266
437	0.5203368396
438	0.5202925681
439	0.520272677
440	0.5202566663
441	0.5202116208
442	0.5201818507
443	0.5201622712
444	0.5201192595
445	0.5200747009
446	0.5200057467
447	0.5199855496
448	0.5199454933
449	0.5199153052
450	0.5198672477
451	0.5198423383
452	0.5198098313
453	0.5198015226
454	0.5197451376
455	0.5197433816
456	0.5197111023
457	0.5196867201
458	0.5196842229
459	0.5196536011
460	0.5196234315
461	0.5196205795
462	0.5195972543
463	0.5195570707
464	0.5195205169
465	0.5194861035
466	0.5194449843
467	0.5193815052
468	0.5193415717
469	0.5193184514
470	0.5192845341
471	0.5192498913
472	0.5192137133
473	0.5191702811
474	0.5191312376
475	0.5190946802
476	0.5190715299
477	0.5190127772
478	0.5190109787
479	0.5189656425
480	0.5189110411
481	0.5188449247
482	0.5188186111
483	0.518800559
484	0.5187580881
485	0.5187127715
486	0.5186846423
487	0.5186585601
488	0.5186245504
489	0.5186145837
490	0.5185716239
491	0.5185284668
492	0.5184949525
493	0.5184506799
494	0.5184191338
495	0.5183684492
496	0.518347201
497	0.5183060697
498	0.51824941
499	0.5182020413
500	0.5181758221
501	0.5181471337
502	0.5181387827
503	0.5181204544
504	0.5180828906
505	0.518067557
506	0.5180122678
507	0.5179529956
508	0.5179284758
509	0.5178898077
510	0.5178875652
511	0.5178379995
512	0.5178155796
513	0.5177861883
514	0.5177713184
515	0.5177480507
516	0.5177352903
517	0.5176841959
518	0.5176472628
519	0.517606763
520	0.5175778934
521	0.517547424
522	0.5175184266
523	0.5174834416
524	0.5174483292
525	0.5174393583
526	0.5174044088
527	0.5173680282
528	0.5173336188
529	0.5173151361
530	0.5173144426
531	0.5172949998
532	0.5172927963
533	0.5172316554
534	0.5172057556
535	0.5171782714
536	0.51712947
537	0.5170932959
538	0.5170618302
539	0.5170212714
540	0.5170020452
541	0.5169745977
542	0.5169734047
543	0.5169604657
544	0.5169367716
545	0.516898962
546	0.5168573964
547	0.5168562197
548	0.5168312913
549	0.5167963708
550	0.5167726943
551	0.5167395373
552	0.5167234247
553	0.5167209182
554	0.5166830616
555	0.5166614421
556	0.5166323277
557	0.5166112792
558	0.5166094727
559	0.5165760816
560	0.5165417751
561	0.5164979433
562	0.5164542348
563	0.516387575
564	0.5163356908
565	0.5162900453
566	0.5162500679
567	0.5162484507
568	0.5162005855
569	0.5161775691
570	0.5161764661
571	0.5161532884
572	0.5161123538
573	0.5160596318
574	0.5160303654
575	0.5160066321
576	0.5159756254
577	0.5159237938
578	0.5159068975
579	0.5158592374
580	0.5158191565
581	0.5157733487
582	0.5157314255
583	0.5157178949
584	0.515679064
585	0.5156594644
586	0.5156043731
587	0.515572152
588	0.5155463016
589	0.5154963627
590	0.5154471747
591	0.5154080172
592	0.5153724217
593	0.5153429219
594	0.5153078303
595	0.5152624932
596	0.5151978953
597	0.5151629088
598	0.5151202042
599	0.5150505026
600	0.5150253487
601	0.5149914588
602	0.5149539269
603	0.5149069543
604	0.5148515236
605	0.5148184062
606	0.5148149775
607	0.5147922575
608	0.5147686028
609	0.514731911
610	0.5147046649
611	0.5146558031
612	0.5146256866
613	0.5145796369
614	0.5145431996
615	0.5145057127
616	0.5144669399
617	0.5144411652
618	0.5144110983
619	0.5144071019
620	0.5143816787
621	0.5143316291
622	0.5142866892
623	0.5142861961
624	0.5142337318
625	0.5141983223
626	0.514138694
627	0.5141140243
628	0.5140617049
629	0.5140558997
630	0.5140514579
631	0.5140286109
632	0.5140077415
633	0.5139878518
634	0.5139451845
635	0.5139438358
636	0.5139237981
637	0.5138991686
638	0.5138853226
639	0.513844192
640	0.5138158288
641	0.5138024231
642	0.5137381737
643	0.5137019906
644	0.5137004426
645	0.5136588361
646	0.5136169564
647	0.5135930957
648	0.5135542997
649	0.5135233243
650	0.5134906665
651	0.513442124
652	0.5133989061
653	0.513365175
654	0.5133309886
655	0.5133250804
656	0.5133087171
657	0.513259353
658	0.5132103767
659	0.5132024527
660	0.5131661853
661	0.5131480288
662	0.5131144903
663	0.51309287
664	0.5130669775
665	0.5130605426
666	0.5130243312
667	0.5129910655
668	0.5129648127
669	0.5129260535
670	0.5129151018
671	0.5128834674
672	0.5128539103
673	0.5128084948
674	0.5127808764
675	0.5127411606
676	0.512722278
677	0.5126836281
678	0.5126258515
679	0.5126110775
680	0.512574578
681	0.5125581724
682	0.5125272252
683	0.5125026514
684	0.5124564617
685	0.5124351809
686	0.5123948204
687	0.5123719212
688	0.5123715012
689	0.5123394449
690	0.512314404
691	0.5122871564
692	0.5122379715
693	0.5121900369
694	0.5121748605
695	0.5121271654
696	0.5120919647
697	0.5120657885
698	0.5120514632
699	0.5120157327
700	0.5119794748
701	0.5119296976
702	0.5119215758
703	0.5118929326
704	0.5118798245
705	0.5118610517
706	0.5118297677
707	0.5117990267
708	0.511762096
709	0.5117267938
710	0.5117120874
711	0.5117014906
712	0.5116595527
713	0.5116341224
714	0.5116100113
715	0.5115891563
716	0.5115590439
717	0.5115574267
718	0.5115293686
719	0.511501543
720	0.5114650418
721	0.5114361359
722	0.5113999522
723	0.5113632308
724	0.5113172735
725	0.5112971341
726	0.5112623566
727	0.5112381711
728	0.5112139481
729	0.5111636963
730	0.5111129274
731	0.5110875984
732	0.5110501419
733	0.5110295603
734	0.5109848897
735	0.510970666
736	0.5109507967
737	0.5109306577
738	0.5109177311
739	0.5108899208
740	0.5108404687
741	0.5107791355
742	0.5107353941
743	0.5107023821
744	0.5106580492
745	0.5106269958
746	0.5106123169
747	0.5105658047
748	0.5105163284
749	0.5104833353
750	0.5104532095
751	0.5104160795
752	0.5103785496
753	0.5103484871
754	0.5103229709
755	0.5102916759
756	0.5102805146
757	0.5102431558
758	0.510225259
759	0.5101964046
760	0.5101677504
761	0.510114211
762	0.5100988789
763	0.5100702309
764	0.5100361849
765	0.5100040672
766	0.509979139
767	0.5099325128
768	0.5098850842
769	0.509869936
770	0.5098464106
771	0.5098150051
772	0.5097796321
773	0.5097496773
774	0.5097190159
775	0.5096959998
776	0.5096731321
777	0.5096518451
778	0.5096116709
779	0.5095703574
780	0.5095339688
781	0.5095240243
782	0.5095181309
783	0.5094879961
784	0.5094567667
785	0.5094194117
786	0.5093887296
787	0.5093403501
788	0.5093031112
789	0.5092738924
790	0.5092453524
791	0.5092027874
792	0.5091605157
793	0.5091468658
794	0.5091180749
795	0.5090743997
796	0.5090728819
797	0.5090518026
798	0.5090291643
799	0.5089922083
800	0.5089568823
801	0.5089085286
802	0.5088786085
803	0.5088614327
804	0.508833968
805	0.5088193417
806	0.5087887349
807	0.5087728421
808	0.5087390762
809	0.5087260646
810	0.5086839778
811	0.5086514603
812	0.5086432387
813	0.50860968
814	0.5085689541
815	0.5085603184
816	0.5085591087
817	0.5085393242
818	0.5085111123
819	0.5084978071
820	0.5084639072
821	0.5084181362
822	0.5083729929
823	0.5083723841
824	0.5083677473
825	0.5083501575
826	0.5082879758
827	0.508242668
828	0.5082130868
829	0.5081843949
830	0.5081512359
831	0.5081190719
832	0.5080713685
833	0.5080361097
834	0.5080118416
835	0.5079907777
836	0.507952811
837	0.5079511556
838	0.507923817
839	0.5078797986
840	0.5078305502
841	0.507807608
842	0.5077768947
843	0.5077236246
844	0.5076893379
845	0.5076463044
846	0.507616835
847	0.5075874977
848	0.5075550945
849	0.5075358623
850	0.5075061433
851	0.5074810712
852	0.5074566506
853	0.5074205196
854	0.5073993693
855	0.5073853008
856	0.5073062446
857	0.507287597
858	0.5072462339
859	0.5071920842
860	0.5071915818
861	0.5071667545
862	0.5071483062
863	0.5071312541
864	0.5070970198
865	0.5070725344
866	0.507037027
867	0.5070056144
868	0.5069804755
869	0.5069393818
870	0.5069243983
871	0.5068862062
872	0.50687118
873	0.5068398601
874	0.5068083003
875	0.5067809819
876	0.5067452555
877	0.5067167329
878	0.5066957983
879	0.5066842217
880	0.5066461219
881	0.5066103908
882	0.5066097589
883	0.506571096
884	0.5065349222
885	0.5065065496
886	0.5064777377
887	0.5064550094
888	0.5064194486
889	0.5063961279
890	0.5063700731
891	0.5063472647
892	0.5063221492
893	0.5063035477
894	0.5062765497
895	0.5062466128
896	0.5062148685
897	0.5061636624
898	0.5061470583
899	0.5061456736
900	0.5061449446
901	0.5061319455
902	0.5061090197
903	0.5061085425
904	0.5060795135
905	0.5060509301
906	0.5060088237
907	0.5059858301
908	0.505958542
909	0.5059553838
910	0.5059385955
911	0.5059256527
912	0.5058785825
913	0.5058393147
914	0.5057986341
915	0.5057625675
916	0.5057587823
917	0.5057422472
918	0.5056894554
919	0.5056883517
920	0.5056575758
921	0.5056254065
922	0.5055771149
923	0.505556818
924	0.5055223548
925	0.5054878124
926	0.5054696228
927	0.5054656146
928	0.505451244
929	0.5054084616
930	0.505393449
931	0.5053434842
932	0.50530054
933	0.5052567936
934	0.5052354701
935	0.5052037085
936	0.5051644771
937	0.5051383695
938	0.5051277757
939	0.5051150231
940	0.5050652411
941	0.504991554
942	0.5049449165
943	0.5049255472
944	0.5049216214
945	0.5049013914
946	0.5048858123
947	0.5048552047
948	0.5048185042
949	0.5047923165
950	0.5047669276
951	0.5047182571
952	0.5046988
953	0.5046904326
954	0.5046680412
955	0.5046425374
956	0.50459669
957	0.5045705214
958	0.5045437227
959	0.504521623
960	0.5044894493
961	0.5044638995
962	0.5044343466
963	0.5044255073
964	0.5044185939
965	0.5043771474
966	0.5043589649
967	0.5043430102
968	0.5042950326
969	0.5042637129
970	0.5042291194
971	0.5042149027
972	0.5041784378
973	0.5041489853
974	0.5041260994
975	0.5040669423
976	0.504047172
977	0.504014207
978	0.5039993066
979	0.5039561551
980	0.5039181435
981	0.5038955598
982	0.5038608314
983	0.5038392864
984	0.50382708
985	0.5038025378
986	0.503775106
987	0.5037345898
988	0.5036929007
989	0.5036607418
990	0.5036288235
991	0.5035795758
992	0.5035574244
993	0.5035244317
994	0.5035043388
995	0.5034894196
996	0.5034682296
997	0.5034189488
998	0.5034076384
999	0.503371963
